ID,DIV_Income_X_Wealth,MUL_Age_X_FinancialEducation,MUL_Age_X_RiskPropensity,MUL_RiskPropensity_X_Income,MUL_FinancialEducation_X_Income,DIV_Wealth_X_Income,DIV_FinancialEducation_X_RiskPropensity,MUL_FamilyMembers_X_FinancialEducation,FinancialEducation,MUL_FamilyMembers_X_RiskPropensity,Wealth,MUL_RiskPropensity_X_Wealth,MUL_Age_X_FamilyMembers,ADD_Gender_X_FinancialEducation,MUL_FamilyMembers_X_Wealth,MUL_FinancialEducation_X_RiskPropensity,ADD_Gender_X_RiskPropensity,DIV_Age_X_Wealth,RiskPropensity,ADD_FinancialEducation_X_RiskPropensity,ADD_Age_X_RiskPropensity,DIV_Age_X_FinancialEducation,ADD_Age_X_Income,MUL_FamilyMembers_X_Income,DIV_FamilyMembers_X_FinancialEducation,MUL_FinancialEducation_X_Wealth,MUL_Age_X_Wealth,DIV_FamilyMembers_X_Income,MUL_Income_X_Wealth,DIV_FamilyMembers_X_Wealth,IncomeInvestment,AccumulationInvestment
1,1.2801622219668138,13.721081563565736,14.00127866820737,15.910475547606955,15.592071115586478,0.781151000115924,0.9799877488848303,0.4573693854521912,0.2286846927260956,0.46670928894024566,53.26006651615792,12.428483886333124,120,0.2286846927260956,106.52013303231584,0.05336463516685732,0.23335464447012283,1.1265475979418338,0.23335464447012283,0.4620393371962184,60.233354644470126,262.369987622496,128.18152509342502,136.36305018685005,8.745666254083199,12.179761945818987,3195.603990969475,0.029333459427015176,3631.352561648907,0.037551586598061126,0,1
2,0.16088223781440472,27.99546190688814,13.331089862575341,3.7271667906215233,7.827098683085911,6.21572656860734,2.1000129918470063,0.7178323565868754,0.3589161782934377,0.3418228169891113,135.55004812235887,23.167049646097155,156,0.3589161782934377,271.10009624471775,0.061342869563614504,0.17091140849455566,0.5754332151146906,0.17091140849455566,0.5298275867879934,78.17091140849456,217.32093652303922,99.80759507777535,43.61519015555069,5.5723317057189545,48.651105239568615,10572.903753543993,0.09171116727301347,2956.0205622253648,0.014754697823453606,1,0
3,0.35070071661944513,10.47800324893303,8.240200482443901,5.806281850394226,7.383101930865644,2.851434150575538,1.2715713982028547,0.6350304999353351,0.31751524996766756,0.49940608984508494,66.30367828000152,16.556230356081024,66,1.3175152499676677,132.60735656000304,0.07928452472626879,1.2497030449225424,0.4977099439436898,0.24970304492254247,0.56721829489021,33.24970304492254,103.93201587438833,56.252747487301676,46.505494974603344,6.298910052993231,21.052428982850493,2188.02138324005,0.08601134128739842,1541.742688524164,0.03016423902689029,0,1
4,0.41034563545570724,52.970272547021395,45.167215494510614,108.78689735388916,127.58084684411617,2.436969992112759,1.1727593115289368,3.0707404375084866,0.7676851093771216,2.6183893040296007,404.99768919539054,265.11040438647876,276,1.7676851093771218,1619.9907567815621,0.5025246198139623,1.6545973260074,0.1703713424565024,0.6545973260074002,1.4222824353845218,69.6545973260074,89.88060229015603,235.18903413097556,664.7561365239022,5.210469697980059,310.9106953274449,27944.840554481947,0.02406897675840364,67306.17479265899,0.00987659956269579,1,1
5,0.3596338255933471,24.92372331631293,20.244267075418083,7.394994335595879,9.10434505035232,2.7806060743872894,1.2311496989968558,1.2891581025679102,0.42971936752263673,1.047117262521625,58.911929653703446,20.562566169617497,174,0.42971936752263673,176.73578896111033,0.1499888559242758,0.3490390875072083,0.9845204586055157,0.3490390875072083,0.778758455029845,58.34903908750721,134.9718080764528,79.18672263444752,63.56016790334256,6.9813004177475575,25.315597150327513,3416.8919199148,0.14159811556329605,1248.1507134330989,0.05092347199683702,0,0
6,1.1434871247014038,20.150234710240706,21.6054443922419,46.24818282878579,43.1331900424501,0.8745179358806753,0.932646158274637,1.4393024793029077,0.4797674931009692,1.5432460280172786,78.62297647567769,40.44486538566184,126,1.4797674931009692,235.86892942703307,0.24679975936662593,1.514415342672426,0.5341949883186228,0.5144153426724262,0.9941828357733954,42.51441534267243,87.5424046104785,131.9043613056388,269.7130839169164,6.253028900748464,37.720748323872364,3302.165011978463,0.033368792753014534,7068.5484839940655,0.03815678487990163,0,1
7,1.197158107153595,24.276204705507613,18.91418224494966,24.183350016099567,31.03914025215296,0.8353115549437617,1.283492164298548,0.9710481882203045,0.48552409411015224,0.7565672897979865,53.4007535829132,20.200631705697376,100,0.48552409411015224,106.8015071658264,0.1836658240062702,0.37828364489899324,0.936316374681249,0.37828364489899324,0.8638077390091454,50.37828364489899,102.98150103474856,113.92914507989592,127.85829015979184,4.119260041389943,25.927352508143397,2670.0376791456597,0.031284635474172,3413.8645231778296,0.03745265498724996,0,1
8,1.305641747840906,22.084723249715424,12.750222749526058,28.40278083643506,49.196595747184524,0.7659068819250496,1.7321048960133925,0.7486346864310313,0.37431734321551563,0.43221094066190024,100.66327925489347,21.753885308434526,118,1.3743173432155156,201.32655850978693,0.0808920255086207,1.2161054703309502,0.5861124377897899,0.21610547033095012,0.5904228135464658,59.21610547033095,157.62026812108027,190.4301798697563,262.8603597395126,5.343059936307806,37.680011250053255,5939.133476038714,0.015217205074070088,13230.192898750156,0.019868218230162372,0,1
9,0.7215489225154437,15.803045110690451,14.377562737326969,16.89033341828638,18.564947746728237,1.3859074122289974,1.099146315645186,0.5852979670626093,0.1950993223542031,0.5325023236047025,131.87795005829446,23.40843827942224,243,0.1950993223542031,395.6338501748834,0.034630280829105346,0.17750077453490085,0.6142042696614203,0.17750077453490085,0.37260009688910395,81.1775007745349,415.1731488484844,176.15639276810788,285.4691783043236,15.376783290684607,25.72929868983469,10682.113954721852,0.03152704629431334,12549.030013199981,0.022748306283756306,1,1
10,0.5248559630878457,40.991689276301145,32.24739640386251,47.55105869755726,60.445134809579685,1.9052846310762577,1.2711627556819214,1.1546954725718632,0.5773477362859316,0.9083773634890847,199.47282917723106,90.59830132786087,142,0.5773477362859316,398.9456583544621,0.26222480725190295,0.45418868174454236,0.3559382011718333,0.45418868174454236,1.031536418030474,71.45418868174454,122.97614684824404,175.69450386767295,209.38900773534587,3.464116812626593,115.16518637602468,14162.570871583406,0.019103199557904876,20883.70888579128,0.010026428202023471,1,0
11,1.2628748896459998,21.271364220696398,26.463161733881794,62.79293822416162,50.47361584703214,0.7918440759245067,0.8038103849647663,1.4180909480464265,0.4726969826821422,1.7642107822587865,84.55148893099039,49.72221614269589,135,0.4726969826821422,253.65446679297116,0.27797903786301004,0.5880702607529288,0.5322200775994412,0.5880702607529288,1.060767243435071,45.58807026075293,95.19840753935921,151.77795225312946,320.33385675938837,6.346560502623948,39.9672336989617,3804.8170018945675,0.028095687702346585,9028.234848004295,0.03548133850662941,0,1
12,0.630896051564261,20.45556416673081,25.63502235027259,17.56772188603135,14.018230894937146,1.5850471682626204,0.7979538261067011,0.5050756584377978,0.2525378292188989,0.6329635148215454,87.98506446656698,27.84566782827925,162,1.252537829218899,175.97012893313396,0.0799236160038987,1.3164817574107728,0.9206107933327571,0.3164817574107727,0.5690195866296717,81.31648175741077,320.74402575857056,136.50942976858408,111.01885953716814,7.919605574285693,22.2195571840717,7126.790221791925,0.03602991434676768,4884.000756691242,0.022731130699574248,0,0
13,1.369521253209974,21.744779006632054,22.90677239225773,37.5842570503542,35.677717912132884,0.7301821696130192,0.949272932662551,0.6490978807949866,0.3245489403974933,0.6837842505151561,80.26904490896214,27.443354356321045,134,1.3245489403974933,160.5380898179243,0.11096072698259403,1.3418921252575782,0.8346928766374216,0.34189212525757806,0.6664410656550714,67.34189212525757,206.44035971259476,176.93016297768952,219.86032595537907,6.162398797390888,26.05123347192247,5378.026008900463,0.01819336882458641,8823.989188905689,0.024916205272758857,0,1
14,0.202895751893187,37.7775325640318,36.74462992668852,50.69198308799963,52.11695003223672,4.928639415409952,1.0281103018156421,1.3991678727419186,0.6995839363709593,1.360912219506982,367.16917125385237,249.8425058928097,108,1.6995839363709593,734.3383425077047,0.47603616378901675,1.6804561097534911,0.14707117107788342,0.680456109753491,1.3800400461244502,54.68045610975349,77.18873632250772,128.49706507354873,148.99413014709745,2.8588420860188046,256.8656541398329,19827.13524770803,0.02684669520907246,27353.025643899196,0.005447080410291979,1,1
15,0.50795285584778,25.454659467552535,20.568492049777866,27.316342527148908,33.80550189313019,1.968686637918369,1.2375559377882268,1.2518684984042232,0.41728949946807437,1.0115651827759606,159.48745403362653,53.77731852999935,183,1.4172894994680743,478.4623621008796,0.14070517626663726,1.3371883942586535,0.3824752258390098,0.33718839425865355,0.7544778937267279,61.33718839425865,146.18148809820923,142.01210774827214,243.03632324481643,7.189253513026683,66.55243986512953,9728.734696051219,0.037031501628396836,12920.414810669754,0.01881025700847589,1,1
16,0.9421345226712402,22.632589104335725,11.697109189872927,9.983920746552704,19.317762383770216,1.0614195488396854,1.9348873928551913,0.8540599662013482,0.4270299831006741,0.4414003467876576,48.015950742127785,10.597128654457144,106,1.427029983100674,96.03190148425557,0.09424559131468255,1.2207001733938287,1.1037998661036479,0.2207001733938288,0.6477301564945028,53.22070017339383,124.11306488402954,98.23748483304034,90.47496966608068,4.683511882416209,20.504250633973626,2544.845389332773,0.044211122863737316,2172.1208434410178,0.04165282513598671,0,1
17,1.0271422601846638,19.71701620553354,24.363923337567588,18.722697054885323,15.15173546262374,0.9735749747266907,0.8092709836732732,0.7302598594642051,0.36512992973210256,0.9023675310210217,40.40027745989638,18.227949312025466,108,0.36512992973210256,80.80055491979276,0.16474069659711826,0.45118376551051087,1.3366244836710213,0.45118376551051087,0.8163136952426134,54.451183765510514,147.89255988853074,95.4968323022455,82.99366460449099,5.477502218093731,14.751350470089411,2181.6149828344046,0.048196449922558914,1676.4835387175085,0.049504610506334125,1,1
18,1.6776809156570485,9.533866728339508,7.911098097882214,0.6726971963127851,0.8106846026710992,0.596060902086592,1.2051255856493177,0.11917333410424384,0.11917333410424384,0.09888872622352768,4.054744286613343,0.40096849766531995,80,1.1191733341042438,4.054744286613343,0.011784899209379564,1.0988887262235276,19.72997415992875,0.09888872622352768,0.21806206032777153,80.09888872622352,671.2911122384311,86.80256710752066,6.80256710752066,8.391138902980389,0.4832173955758458,324.37954292906744,0.14700332744890351,27.58267011352325,0.2466246769991094,0,0
19,0.6374221778914826,19.56392574253052,31.440522736949557,27.601065935443486,17.17481636337755,1.5688189628228533,0.6222519232970192,0.8039969483231721,0.2679989827743907,1.2920762768609406,100.53835770171307,43.301075633647635,219,1.2679989827743907,301.61507310513923,0.11542504262188472,1.4306920922869804,0.7260910330023836,0.43069209228698024,0.698691075061371,73.43069209228698,272.3890935864242,137.08537892785887,192.25613678357655,11.194072339168118,26.944177593866932,7339.300112225054,0.046812549916840016,6443.038750098899,0.029839357520645905,1,1
20,0.7136542795466778,18.870361468780143,20.92715921191472,14.975171303457508,13.503356699855276,1.4012387071162982,0.9017163427531265,0.5632943722023923,0.28164718610119616,0.6246913197586483,67.1813070308358,20.983789676101885,134,1.2816471861011962,134.3626140616716,0.08797127619593294,1.3123456598793242,0.9973012279925936,0.31234565987932417,0.5939928459805204,67.31234565987933,237.88627512126757,114.94422726809529,95.88845453619057,7.101082839440823,18.921426083835406,4501.147571065998,0.041715136815457854,3220.955852454079,0.029770185910226673,0,1
21,0.8169353073016161,27.12345947123475,30.29511524417136,27.922240112034032,24.999005348578454,1.2240871352507177,0.8953080142665303,0.8219230142798409,0.41096150713992047,0.91803379527792,74.4618664025875,34.179254908522424,132,1.4109615071399204,148.923732805175,0.1886382760563976,1.45901689763896,0.8863597326873685,0.45901689763896,0.8699784047788804,66.45901689763896,160.59898275954325,126.8305277118497,121.66105542369941,4.86663584119828,30.600960841258768,4914.483182570775,0.032878228666268876,4529.55462767865,0.026859385839011166,1,1
22,0.8445887507656097,18.962984453254485,15.436157477454934,18.842519980713384,23.14762686091209,1.1840081922634085,1.2284782972025652,1.4222238339940863,0.4740746113313621,1.1577118108091202,57.81153257249605,22.30969802005161,120,0.4740746113313621,173.43459771748815,0.18294725891435368,0.38590393693637337,0.6919034701223278,0.38590393693637337,0.8599785482677355,40.38590393693637,84.37490437985373,88.82697007524979,146.48091022574937,6.32811782848903,27.406979834776443,2312.461302899842,0.061441453266023745,2822.7619709215933,0.05189276025917459,0,1
23,0.3587024704498153,23.748763195688436,25.67420093939573,20.782434570764988,19.223855044837983,2.7878257954175596,0.9250049593265898,1.1308934855089732,0.37696449516965774,1.2225809971140822,142.16924847855287,57.937807187956295,189,1.3769644951696578,426.50774543565865,0.1536232094603756,1.4075269990380275,0.4431338047728651,0.4075269990380274,0.7844914942076852,63.407526999038026,167.12449264391873,113.99646065125056,152.98938195375166,7.958309173519939,53.59275898136732,8956.662654148831,0.05882761198892011,7250.128485854385,0.021101609751088816,1,0
24,0.33746452859950543,48.196973180283564,27.587746695132562,53.1535038623376,92.86144419120615,2.963274404424221,1.7470427618790332,1.1900487205008288,0.5950243602504144,0.6811789307440139,462.4582775297859,157.508417500729,162,0.5950243602504144,924.9165550595718,0.2026590287410091,0.34058946537200696,0.1751509356317727,0.34058946537200696,0.9356138256224213,81.340589465372,136.12888044770364,237.06326462352845,312.1265292470569,3.361206924634658,275.1739407296694,37459.12047991266,0.01281531566589102,72172.74854347215,0.00432471446004377,1,1
25,0.568915831335553,22.667695326810065,23.691585299896786,45.70041096287187,43.725355602138755,1.7577292543476237,0.9567825470467278,1.5111796884540043,0.3777949221135011,1.5794390199931192,203.4366588853774,80.32894928514874,240,0.3777949221135011,813.7466355415096,0.14917601038533124,0.3948597549982798,0.2949320949760873,0.3948597549982798,0.7726546771117808,60.39485975499828,158.81632199909288,175.73833591390178,462.95334365560717,10.587754799939525,76.85733669863204,12206.199533122644,0.034560718092366695,23545.420363277663,0.019662139665072485,1,0
26,0.6674522905576692,27.929150491525615,23.04858613367364,36.590563533733814,44.338657025488295,1.4982344268599046,1.2117511386401936,1.2890377149934897,0.4296792383311633,1.063780898477245,154.60300724402583,54.82124198444461,195,1.4296792383311634,463.8090217320775,0.15236152206964773,1.3545936328257484,0.42043166661954906,0.35459363282574835,0.7842728711569116,65.35459363282575,151.27563587306275,168.19013131212898,309.5703939363869,6.981952424910588,66.42970239632034,10049.19547086168,0.029072547557145903,15953.504618761051,0.019404538459363803,0,0
27,1.2958234089115477,18.20676655654992,19.277823085932287,18.28907010073973,17.272947696233192,0.7717100903740963,0.9444410022538304,0.8669888836452342,0.2889962945484114,0.9179915755205851,46.12414857607878,14.113859940300037,189,1.2889962945484115,138.37244572823636,0.08843205458403576,1.305997191840195,1.365878871370072,0.305997191840195,0.5949934863886064,63.3059971918402,217.9958746476125,122.76875144099711,179.30625432299135,10.380755935600597,13.329708027687154,2905.821360292963,0.05019345272690795,2756.7827716712736,0.06504185101762247,1,1
28,0.6704889638385678,17.020483348396944,24.929201796145716,20.469934569281648,13.975905980796398,1.4914488588670758,0.6827528409284435,0.9634235857583175,0.3211411952527725,1.4110868941214556,64.90711666650425,30.529860554438816,159,1.3211411952527725,194.72134999951277,0.15105271059456224,1.4703622980404851,0.8165514464664396,0.4703622980404852,0.7915034932932576,53.470362298040484,165.0364412397585,96.51950539947347,130.55851619842042,9.341685353193878,20.844349026692328,3440.0771833247254,0.06893460696445083,2824.725614232186,0.046219893196213564,0,1
29,0.9285364414335177,21.892706097929366,17.821483697911454,36.50491218331167,44.84426364868951,1.076963655251003,1.2284446384503347,0.7549208999285989,0.37746044996429945,0.6145339206176363,127.94888073889643,39.3144636595562,116,0.37746044996429945,255.89776147779287,0.11598112509732905,0.30726696030881817,0.45330603648155254,0.30726696030881817,0.6847274102731176,58.307266960308816,153.65848264496503,176.80519840669643,237.6103968133929,5.29856836706776,48.29564209613233,7421.035082855993,0.016834280206776457,15200.992162099332,0.015631242637294915,1,1
30,1.6525829933719431,26.186039461001176,20.000326802020798,21.389232159111376,28.004506271488246,0.6051133310766996,1.309280579273104,1.114299551531965,0.5571497757659825,0.8510777362562041,30.415340384550927,12.942909520972753,94,0.5571497757659825,60.83068076910185,0.23708888495728203,0.42553886812810204,1.5452728592139324,0.42553886812810204,0.9826886438940845,47.4255388681281,84.35792679873794,97.26387425712772,100.52774851425544,3.589699012712252,16.945900075098578,1429.5209980738935,0.03979000881963228,1528.7928445768064,0.06575629188144394,1,1
31,0.4660154478049244,28.561219371065942,31.03135414035722,19.67047323802773,18.10467885941649,2.1458516122379776,0.9203987438602045,0.439403374939476,0.439403374939476,0.477405448313188,88.41523878800646,42.209916711305794,65,0.439403374939476,88.41523878800646,0.20977356520330837,0.477405448313188,0.7351673861996882,0.477405448313188,0.916808823252664,65.47740544831319,147.92785787991087,106.20286709657215,41.20286709657215,2.275813198152475,38.84995431952971,5746.99052122042,0.024270155706790475,3642.961333093921,0.011310267479995204,0,1
